sex;function;km_transport;nationality;contract_pct;base_salary;clob;nr_managers_above;manager;direct;CLA_domain;grading;maritalstatus;years_of_services;age
Vrouw;function_x;28;NL;100;6,315075656;clob_8;5;0;0;Ground;grade_4;Relationship;0;28
Vrouw;function_x;71;Not NL;100;6,934762738;clob_8;5;0;0;Ground;grade_4;Relationship;4;33
Vrouw;function_x;41;NL;100;6,669289539;clob_8;4;0;0;Ground;grade_4;Relationship;15;38
Vrouw;function_x;15;NL;80;7,004302957;clob_8;5;0;0;Ground;grade_4;Single;8;40
Vrouw;function_x;19;NL;80;6,758391056;clob_8;4;0;0;Ground;grade_4;Relationship;4;40
Vrouw;function_x;53;NL;100;6,793487191;clob_8;4;0;0;Ground;grade_4;Relationship;0;41
Vrouw;function_x;33;NL;100;6,576609952;clob_8;5;0;0;Ground;grade_4;Relationship;0;41
Vrouw;function_x;16;NL;100;6,627582295;clob_8;5;0;0;Ground;grade_4;Single;2;40
Vrouw;function_x;55;NL;80;6,583250739;clob_8;6;0;0;Ground;grade_4;Relationship;8;37
Vrouw;function_x;3;NL;80;7,021065167;clob_8;6;0;0;Ground;grade_4;Separated;25;48
Vrouw;function_x;7;NL;60;6,663946854;clob_8;4;0;0;Ground;grade_4;Single;23;50
Vrouw;function_x;35;NL;90;7,021065167;clob_8;5;0;0;Ground;grade_4;Relationship;23;50
Vrouw;function_x;24;NL;100;6,855788525;clob_8;5;0;0;Ground;grade_4;Single;23;47
Vrouw;function_x;6;NL;90;7,021065167;clob_8;4;0;0;Ground;grade_4;Relationship;26;51
Vrouw;function_x;2;Not NL;90;7,021065167;clob_8;4;0;0;Ground;grade_4;Relationship;12;53
Vrouw;function_x;15;NL;90;6,844810105;clob_8;5;0;0;Ground;grade_4;Single;31;50
Vrouw;function_x;53;NL;80;6,69212227;clob_8;5;0;0;Ground;grade_4;Relationship;24;46
Vrouw;function_x;32;NL;70;6,626194674;clob_8;4;0;0;Ground;grade_4;Relationship;33;53
Vrouw;function_x;39;NL;80;6,802970384;clob_8;5;0;0;Ground;grade_4;Relationship;11;46
Vrouw;function_x;25;NL;90;6,746982673;clob_8;5;0;0;Ground;grade_4;Separated;16;58
Vrouw;function_x;56;NL;100;6,844810105;clob_8;5;0;0;Ground;grade_4;Relationship;34;60
Vrouw;function_x;11;Not NL;100;6,694284538;clob_8;4;0;0;Ground;grade_4;Relationship;34;57
Vrouw;function_x;11;NL;100;6,784959501;clob_8;4;0;0;Ground;grade_4;Relationship;37;56
Vrouw;function_x;13;NL;100;6,62626055;clob_8;4;0;0;Ground;grade_4;Relationship;22;55
Vrouw;function_x;24;NL;80;6,844810105;clob_8;5;0;0;Ground;grade_4;Relationship;33;56
Vrouw;function_x;26;NL;100;6,669289539;clob_8;4;0;0;Ground;grade_4;Single;0;24
Vrouw;function_x;8;NL;100;6,491973969;clob_9;2;0;0;Ground;grade_4;Relationship;0;25
Vrouw;function_x;21;NL;90;6,654668206;clob_9;3;0;0;Ground;grade_4;Single;1;29
Vrouw;function_x;9;NL;90;6,9310128;clob_9;3;0;0;Ground;grade_4;Single;0;32
Vrouw;function_x;31;NL;100;6,752726719;clob_9;3;0;0;Ground;grade_4;Relationship;0;32
Vrouw;function_x;36;NL;60;6,63888753;clob_9;5;0;0;Ground;grade_4;Single;1;25
Vrouw;function_x;11;NL;90;6,571613753;clob_9;3;0;0;Ground;grade_4;Single;7;29
Vrouw;function_x;7;NL;100;6,673158595;clob_9;2;0;0;Ground;grade_4;Single;3;28
Vrouw;function_x;29;NL;80;6,780966704;clob_9;3;0;0;Ground;grade_4;Relationship;17;38
Vrouw;function_x;65;NL;100;6,76593766;clob_9;3;0;0;Ground;grade_4;Single;3;36
Vrouw;function_x;;Not NL;100;6,897512056;clob_9;4;0;0;Ground;grade_4;Relationship;4;40
Vrouw;function_x;48;NL;80;7,021065167;clob_9;5;0;0;Ground;grade_4;Relationship;2;35
Vrouw;function_x;5;NL;100;6,694284538;clob_9;2;0;0;Ground;grade_4;Relationship;32;54
Vrouw;function_x;13;NL;100;7,021065167;clob_9;3;0;0;Ground;grade_4;Single;16;51
Vrouw;function_x;32;NL;100;6,844810105;clob_9;4;0;0;Ground;grade_4;Separated;26;51
Vrouw;function_x;10;NL;100;6,855661508;clob_9;1;0;0;Ground;grade_4;Relationship;26;51
Vrouw;function_x;39;NL;95;6,694284538;clob_9;2;0;0;Ground;grade_4;Relationship;21;52
Vrouw;function_x;58;NL;80;6,694284538;clob_9;4;0;0;Ground;grade_4;Separated;20;52
Vrouw;function_x;25;NL;70;6,694284538;clob_9;5;0;0;Ground;grade_4;Relationship;33;54
Vrouw;function_x;29;NL;100;6,694284538;clob_9;3;0;0;Ground;grade_4;Relationship;35;60
Vrouw;function_x;54;NL;90;6,694284538;clob_9;5;0;0;Ground;grade_4;Relationship;38;57
Vrouw;function_x;41;NL;80;6,746982673;clob_9;4;0;0;Ground;grade_4;Relationship;38;60
Vrouw;function_x;44;NL;100;6,694284538;clob_9;5;0;0;Ground;grade_4;Relationship;19;58
Vrouw;function_x;17;NL;80;6,844810105;clob_9;5;0;0;Ground;grade_4;Relationship;33;55
Vrouw;function_x;84;NL;100;6,416628698;clob_3;4;0;0;Ground;grade_4;Single;3;33
Vrouw;function_x;;NL;100;6,543881888;clob_3;3;0;0;Ground;grade_4;Single;0;27
Vrouw;function_x;11;NL;100;6,387897912;clob_3;3;0;0;Ground;grade_4;Single;0;25
Vrouw;function_x;55;NL;100;6,480534822;clob_3;3;0;0;Ground;grade_4;Single;3;25
Vrouw;function_x;50;NL;100;6,387897912;clob_3;3;0;0;Ground;grade_4;Single;0;29
Vrouw;function_x;;NL;90;6,535120828;clob_3;4;0;0;Ground;grade_4;Relationship;0;29
Vrouw;function_x;54;NL;100;6,845544516;clob_3;4;1;0;Ground;grade_4;Single;4;33
Vrouw;function_x;46;NL;80;6,821337423;clob_3;4;0;0;Ground;grade_4;Relationship;11;44
Vrouw;function_x;21;NL;100;6,694284538;clob_3;5;0;0;Ground;grade_4;Relationship;23;42
Vrouw;function_x;18;NL;100;6,844810105;clob_3;5;0;0;Ground;grade_4;Relationship;3;36
Vrouw;function_x;19;NL;80;6,916358035;clob_3;3;0;0;Ground;grade_4;Relationship;5;49
Vrouw;function_x;37;NL;100;6,844810105;clob_3;4;0;0;Ground;grade_4;Relationship;20;51
Vrouw;function_x;26;NL;80;6,654912496;clob_3;4;0;0;Ground;grade_4;Relationship;20;47
Vrouw;function_x;14;NL;100;7,021065167;clob_3;4;1;0;Ground;grade_4;Relationship;27;51
Vrouw;function_x;42;NL;80;7,021200513;clob_3;4;0;0;Ground;grade_4;Relationship;43;63
Vrouw;function_x;49;NL;100;6,635855725;clob_4;4;0;0;Ground;grade_4;Relationship;1;27
Vrouw;function_x;49;NL;80;6,694284538;clob_4;5;0;0;Ground;grade_4;Relationship;15;43
Vrouw;function_x;28;NL;90;6,628262794;clob_4;5;0;0;Ground;grade_4;Single;5;35
Vrouw;function_x;30;NL;100;6,773610962;clob_4;5;0;0;Ground;grade_4;Single;27;54
Vrouw;function_x;10;NL;90;6,694284538;clob_4;5;0;0;Ground;grade_4;Relationship;24;50
Vrouw;function_x;44;NL;80;6,694284538;clob_4;3;0;0;Ground;grade_4;Relationship;34;56
Vrouw;function_x;20;NL;90;6,829583732;clob_4;5;0;0;Ground;grade_4;Relationship;32;57
Vrouw;function_x;19;NL;50;6,808985607;clob_4;4;0;0;Ground;grade_4;Relationship;38;58
Vrouw;function_x;37;NL;100;6,681921913;clob_2;4;0;0;Ground;grade_4;Single;0;28
Vrouw;function_x;15;NL;100;6,845544516;clob_2;3;1;0;Ground;grade_4;Relationship;3;26
Vrouw;function_x;39;NL;100;6,696886374;clob_2;4;0;0;Ground;grade_4;Relationship;3;37
Vrouw;function_x;38;NL;80;6,694284538;clob_2;4;0;0;Ground;grade_4;Relationship;16;41
Vrouw;function_x;25;NL;100;6,795761321;clob_2;4;1;0;Ground;grade_4;Relationship;16;39
Vrouw;function_x;13;NL;70;6,844810105;clob_2;4;0;0;Ground;grade_4;Relationship;23;46
Vrouw;function_x;49;NL;90;6,694284538;clob_2;4;0;0;Ground;grade_4;Separated;31;52
Vrouw;function_x;14;NL;80;6,844810105;clob_2;3;0;0;Ground;grade_4;Relationship;24;47
Vrouw;function_x;53;NL;90;7,006167036;clob_2;3;1;0;Ground;grade_4;Relationship;28;50
Vrouw;function_x;16;NL;100;6,844810105;clob_2;4;0;0;Ground;grade_4;Relationship;32;56
Vrouw;function_x;;NL;90;6,731740913;clob_2;4;0;0;Ground;grade_4;Single;0;56
Vrouw;function_x;38;NL;90;6,844810105;clob_2;4;0;0;Ground;grade_4;Separated;21;61
Vrouw;function_x;19;NL;100;7,021065167;clob_2;3;1;0;Ground;grade_4;Single;34;55
Vrouw;function_x;100;NL;90;6,405117249;clob_11;4;0;0;Ground;grade_4;Single;5;33
Vrouw;function_x;13;NL;100;6,409343908;clob_11;4;0;0;Ground;grade_4;Single;2;25
Vrouw;function_x;37;NL;80;6,462220005;clob_11;4;0;0;Ground;grade_4;Single;0;25
Vrouw;function_x;13;NL;100;6,387897912;clob_11;5;0;0;Ground;grade_4;Single;0;26
Vrouw;function_x;59;NL;80;6,462220005;clob_11;3;0;0;Ground;grade_4;Relationship;4;32
Vrouw;function_x;;NL;100;6,9310128;clob_11;3;1;0;Ground;grade_4;Relationship;0;30
Vrouw;function_x;111;NL;90;6,844810105;clob_11;3;0;0;Ground;grade_4;Relationship;17;41
Vrouw;function_x;34;NL;90;6,629753836;clob_11;4;0;0;Ground;grade_4;Single;17;38
Vrouw;function_x;17;NL;80;7,021065167;clob_11;4;0;0;Ground;grade_4;Relationship;17;45
Vrouw;function_x;31;NL;70;6,694284538;clob_11;4;0;0;Ground;grade_4;Relationship;29;54
Vrouw;function_x;14;NL;100;7,021065167;clob_11;4;0;0;Ground;grade_4;Separated;15;54
Vrouw;function_x;36;NL;100;6,844810105;clob_11;4;0;0;Ground;grade_4;Separated;3;46
Vrouw;function_x;38;NL;70;7,021065167;clob_11;4;0;0;Ground;grade_4;Relationship;8;45
Vrouw;function_x;7;NL;70;7,031017832;clob_11;4;0;0;Ground;grade_4;Relationship;21;53
Vrouw;function_x;19;NL;60;6,844810105;clob_11;4;0;0;Ground;grade_4;Separated;25;50
Vrouw;function_x;32;NL;90;6,689181506;clob_11;4;0;0;Ground;grade_4;Single;26;48
Vrouw;function_x;18;NL;80;6,694284538;clob_11;4;0;0;Ground;grade_4;Separated;21;45
Vrouw;function_x;23;NL;90;6,673728546;clob_11;3;0;0;Ground;grade_4;Relationship;18;46
Vrouw;function_x;35;NL;100;7,021065167;clob_11;3;1;0;Ground;grade_4;Relationship;33;54
Vrouw;function_x;5;NL;80;6,694284538;clob_11;4;0;0;Ground;grade_4;Relationship;34;56
Vrouw;function_x;28;NL;80;6,983160578;clob_11;4;0;0;Ground;grade_4;Relationship;33;58
Vrouw;function_x;26;NL;100;6,694284538;clob_11;4;0;0;Ground;grade_4;Relationship;42;62
Vrouw;function_x;37;NL;80;6,694284538;clob_11;4;0;0;Ground;grade_4;Relationship;9;56
Vrouw;function_x;52;NL;80;7,091611747;clob_11;4;0;0;Ground;grade_4;Relationship;6;57
Vrouw;function_x;14;NL;80;6,844810105;clob_11;3;0;0;Ground;grade_4;Relationship;30;56
Vrouw;function_x;26;NL;80;6,844810105;clob_11;4;0;0;Ground;grade_4;Relationship;41;64
Vrouw;function_x;17;NL;90;7,021065167;clob_11;4;0;0;Ground;grade_4;Relationship;37;57
Vrouw;function_x;24;NL;100;7,021065167;clob_11;4;1;0;Ground;grade_4;Single;24;56
Vrouw;function_x;13;NL;100;6,86817642;clob_1;3;0;0;Ground;grade_4;Single;8;33
Vrouw;function_x;44;NL;100;7,021065167;clob_1;4;0;0;Ground;grade_4;Relationship;11;40
Vrouw;function_x;26;NL;90;7,009228197;clob_1;3;0;0;Ground;grade_4;Relationship;32;54
Vrouw;function_x;13;NL;90;6,844810105;clob_1;4;1;0;Ground;grade_4;Relationship;19;53
Vrouw;function_x;3;NL;100;7,021065167;clob_1;4;0;0;Ground;grade_4;Relationship;28;63
Vrouw;function_x;13;NL;100;6,844810105;clob_1;4;1;0;Ground;grade_4;Relationship;14;60
Vrouw;function_x;83;NL;90;6,838527584;clob_1;4;1;0;Ground;grade_4;Relationship;36;59
Vrouw;function_x;47;NL;100;6,480534822;clob_7;4;0;0;Ground;grade_4;Single;3;29
Vrouw;function_x;50;Not NL;100;6,858176528;clob_7;6;0;0;Ground;grade_4;Relationship;0;32
Vrouw;function_x;54;NL;90;6,673158595;clob_7;5;0;0;Ground;grade_4;Single;1;30
Vrouw;function_x;23;NL;90;6,729210285;clob_7;5;0;0;Ground;grade_4;Relationship;5;31
Vrouw;function_x;52;NL;80;6,525873912;clob_7;5;0;0;Ground;grade_4;Relationship;11;33
Vrouw;function_x;12;NL;100;6,520033159;clob_7;5;0;0;Ground;grade_4;Single;0;29
Vrouw;function_x;62;Not NL;100;6,510235346;clob_7;5;0;0;Ground;grade_4;Relationship;1;34
Vrouw;function_x;18;NL;90;6,748872858;clob_7;5;0;0;Ground;grade_4;Relationship;11;38
Vrouw;function_x;21;NL;90;6,844810105;clob_7;5;0;0;Ground;grade_4;Single;3;35
Vrouw;function_x;18;NL;90;6,694284538;clob_7;5;0;0;Ground;grade_4;Single;20;43
Vrouw;function_x;20;Not NL;80;6,520033159;clob_7;6;0;0;Ground;grade_4;Single;0;38
Vrouw;function_x;53;NL;100;6,746982673;clob_7;5;0;0;Ground;grade_4;Separated;24;43
Vrouw;function_x;26;NL;60;6,746982673;clob_7;6;0;0;Ground;grade_4;Relationship;15;50
Vrouw;function_x;6;NL;60;6,694284538;clob_7;4;0;0;Ground;grade_4;Relationship;23;54
Vrouw;function_x;25;NL;80;6,844810105;clob_7;6;0;0;Ground;grade_4;Single;14;51
Vrouw;function_x;23;NL;90;6,966691735;clob_7;4;0;0;Ground;grade_4;Relationship;22;51
Vrouw;function_x;17;Not NL;100;7,021065167;clob_7;5;0;0;Ground;grade_4;Relationship;14;45
Vrouw;function_x;31;NL;90;6,844810105;clob_7;5;0;0;Ground;grade_4;Relationship;35;61
Vrouw;function_x;63;NL;100;6,990727906;clob_7;5;0;0;Ground;grade_4;Relationship;25;55
Vrouw;function_x;35;NL;100;6,844810105;clob_7;4;0;0;Ground;grade_4;Relationship;23;57
Vrouw;function_x;21;NL;100;6,673677626;clob_7;5;0;0;Ground;grade_4;Single;25;61
Vrouw;function_x;22;NL;80;6,844810105;clob_7;4;0;0;Ground;grade_4;Separated;33;56
Vrouw;function_x;110;NL;100;6,761777687;clob_5;4;0;0;Ground;grade_4;Relationship;1;29
Vrouw;function_x;13;NL;100;6,784171753;clob_5;3;0;0;Ground;grade_4;Relationship;18;40
Vrouw;function_x;15;NL;80;6,844810105;clob_5;4;0;0;Ground;grade_4;Relationship;19;48
Vrouw;function_x;14;NL;90;6,897512056;clob_5;3;1;0;Ground;grade_4;Relationship;26;49
Vrouw;function_x;14;NL;100;6,694284538;clob_5;4;1;0;Ground;grade_4;Relationship;35;58
Vrouw;function_x;14;NL;100;6,654668206;clob_10;3;0;0;Ground;grade_4;Single;1;33
Vrouw;function_x;70;NL;100;6,635855725;clob_10;2;0;0;Ground;grade_4;Relationship;4;28
Vrouw;function_x;54;NL;90;6,844810105;clob_10;2;0;0;Ground;grade_4;Relationship;5;34
Vrouw;function_x;7;NL;100;6,462220005;clob_10;3;0;0;Ground;grade_4;Single;0;27
Vrouw;function_x;13;NL;80;6,934762738;clob_10;3;0;0;Ground;grade_4;Relationship;5;35
Vrouw;function_x;52;NL;100;6,927027358;clob_10;4;0;0;Ground;grade_4;Relationship;11;39
Vrouw;function_x;33;Not NL;80;6,934762738;clob_10;3;0;0;Ground;grade_4;Relationship;9;44
Vrouw;function_x;35;NL;80;6,660614146;clob_10;3;0;0;Ground;grade_4;Relationship;16;44
Vrouw;function_x;43;NL;100;6,574358009;clob_10;2;0;0;Ground;grade_4;Separated;3;51
Vrouw;function_x;60;NL;90;6,611192306;clob_10;3;0;0;Ground;grade_4;Single;23;51
Vrouw;function_x;11;NL;90;6,953549759;clob_10;3;0;0;Ground;grade_4;Relationship;25;51
Vrouw;function_x;23;Not NL;90;6,844810105;clob_10;2;0;0;Ground;grade_4;Relationship;22;51
Vrouw;function_x;41;NL;90;6,712526187;clob_10;3;0;0;Ground;grade_4;Single;3;49
Vrouw;function_x;24;NL;90;6,765737278;clob_10;3;0;0;Ground;grade_4;Relationship;24;46
Vrouw;function_x;19;NL;80;6,61988999;clob_10;3;0;0;Ground;grade_4;Relationship;27;50
Vrouw;function_x;34;NL;80;7,021065167;clob_10;4;0;0;Ground;grade_4;Relationship;35;61
Vrouw;function_x;28;NL;100;6,934762738;clob_10;3;0;0;Ground;grade_4;Separated;27;56
Vrouw;function_x;20;Not NL;100;6,694284538;clob_10;4;0;0;Ground;grade_4;Relationship;38;59
Vrouw;function_x;58;NL;90;7,021065167;clob_10;3;1;0;Ground;grade_4;Relationship;32;60
Vrouw;function_x;44;NL;100;6,462220005;clob_10;4;0;0;Ground;grade_4;Single;0;24
Vrouw;function_x;43;NL;100;6,983979556;clob_6;4;1;0;Ground;grade_5;Relationship;7;30
Vrouw;function_x;11;NL;100;7,252305199;clob_6;3;1;0;Ground;grade_5;Relationship;10;36
Vrouw;function_x;54;NL;100;7,301608034;clob_6;4;0;0;Ground;grade_5;Single;16;49
Vrouw;function_x;23;NL;100;7,203232037;clob_6;4;1;0;Ground;grade_5;Relationship;24;52
Vrouw;function_x;29;NL;100;7,385364614;clob_6;3;1;0;Ground;grade_5;Relationship;21;52
Vrouw;function_x;52;Not NL;100;6,929848551;clob_8;5;0;0;Ground;grade_5;Relationship;9;32
Vrouw;function_x;37;NL;100;7,105034208;clob_8;4;1;0;Ground;grade_5;Relationship;6;34
Vrouw;function_x;7;Not NL;100;7,150516607;clob_8;4;0;0;Ground;grade_5;Relationship;17;42
Vrouw;function_x;7;NL;100;7,195233944;clob_8;3;1;0;Ground;grade_5;Single;11;36
Vrouw;function_x;5;NL;90;7,043665069;clob_8;4;1;0;Ground;grade_5;Single;11;40
Vrouw;function_x;35;NL;90;7,150516607;clob_8;4;0;0;Ground;grade_5;Relationship;11;53
Vrouw;function_x;18;Not NL;100;7,150516607;clob_8;4;0;0;Ground;grade_5;Relationship;23;49
Vrouw;function_x;23;NL;100;7,385364614;clob_8;3;1;0;Ground;grade_5;Relationship;24;50
Vrouw;function_x;8;NL;100;7,150516607;clob_8;4;0;0;Ground;grade_5;Relationship;36;55
Vrouw;function_x;11;Not NL;100;7,073764739;clob_9;3;0;0;Ground;grade_5;Single;3;34
Vrouw;function_x;21;Not NL;100;6,833175187;clob_9;3;0;0;Ground;grade_5;Relationship;4;33
Vrouw;function_x;7;NL;100;6,977827513;clob_9;2;1;0;Ground;grade_5;Relationship;4;28
Vrouw;function_x;;NL;100;7,203232037;clob_9;2;0;0;Ground;grade_5;Relationship;15;39
Vrouw;function_x;16;NL;100;7,385364614;clob_9;3;0;0;Ground;grade_5;Relationship;4;37
Vrouw;function_x;25;NL;90;7,231586977;clob_9;3;1;0;Ground;grade_5;Relationship;17;42
Vrouw;function_x;2;NL;90;7,150516607;clob_9;3;0;0;Ground;grade_5;Relationship;3;46
Vrouw;function_x;24;NL;100;7,150516607;clob_9;3;0;0;Ground;grade_5;Single;27;50
Vrouw;function_x;32;NL;100;7,148137631;clob_9;3;0;0;Ground;grade_5;Single;11;50
Vrouw;function_x;20;NL;90;7,245607885;clob_9;2;1;0;Ground;grade_5;Relationship;24;49
Vrouw;function_x;34;NL;100;7,385364614;clob_9;3;1;0;Ground;grade_5;Relationship;8;50
Vrouw;function_x;48;NL;100;7,150516607;clob_9;3;0;0;Ground;grade_5;Relationship;7;57
Vrouw;function_x;24;NL;100;7,519260407;clob_9;2;0;0;Ground;grade_5;Relationship;27;58
Vrouw;function_x;32;NL;100;7,519260407;clob_9;2;1;0;Ground;grade_5;Relationship;31;55
Vrouw;function_x;19;NL;100;7,036221749;clob_3;3;1;0;Ground;grade_5;Relationship;5;33
Vrouw;function_x;20;NL;80;7,150516607;clob_3;3;0;0;Ground;grade_5;Relationship;3;37
Vrouw;function_x;46;NL;100;7,287511877;clob_3;3;1;0;Ground;grade_5;Single;4;44
Vrouw;function_x;45;NL;90;7,203232037;clob_3;3;0;0;Ground;grade_5;Relationship;16;45
Vrouw;function_x;37;NL;100;7,169221104;clob_3;3;1;0;Ground;grade_5;Relationship;22;52
Vrouw;function_x;22;NL;100;7,519260407;clob_3;2;1;0;Ground;grade_5;Relationship;24;50
Vrouw;function_x;5;NL;90;7,150516607;clob_3;4;0;0;Ground;grade_5;Relationship;33;55
Vrouw;function_x;;NL;100;7,519260407;clob_3;3;1;0;Ground;grade_5;Single;33;61
Vrouw;function_x;11;NL;100;6,905599863;clob_2;3;1;0;Ground;grade_5;Single;4;28
Vrouw;function_x;52;NL;100;7,240445242;clob_11;4;0;0;Ground;grade_5;Relationship;11;40
Vrouw;function_x;45;NL;100;7,150516607;clob_11;3;0;0;Ground;grade_5;Single;16;49
Vrouw;function_x;41;NL;90;7,150516607;clob_11;3;0;0;Ground;grade_5;Relationship;23;45
Vrouw;function_x;34;NL;100;7,3148639;clob_11;3;1;0;Ground;grade_5;Relationship;25;51
Vrouw;function_x;12;NL;100;7,394252823;clob_11;2;1;0;Ground;grade_5;Relationship;21;48
Vrouw;function_x;20;NL;100;7,385364614;clob_11;2;1;0;Ground;grade_5;Relationship;4;51
Vrouw;function_x;18;NL;80;7,150516607;clob_11;4;0;0;Ground;grade_5;Relationship;19;56
Vrouw;function_x;42;NL;100;7,150516607;clob_11;3;1;0;Ground;grade_5;Relationship;39;58
Vrouw;function_x;34;NL;100;7,108901264;clob_7;5;0;0;Ground;grade_5;Relationship;10;37
Vrouw;function_x;23;NL;90;7,073764739;clob_7;4;0;0;Ground;grade_5;Single;16;50
Vrouw;function_x;9;NL;80;7,073764739;clob_7;3;0;0;Ground;grade_5;Relationship;23;51
Vrouw;function_x;29;NL;100;7,243382401;clob_7;4;1;0;Ground;grade_5;Separated;24;54
Vrouw;function_x;12;NL;100;7,150516607;clob_7;4;0;0;Ground;grade_5;Relationship;38;60
Vrouw;function_x;24;NL;100;7,519260407;clob_7;3;1;0;Ground;grade_5;Relationship;38;61
Vrouw;function_x;30;Not NL;100;6,93618986;clob_10;3;0;0;Ground;grade_5;Relationship;3;28
Vrouw;function_x;31;NL;90;7,224686746;clob_10;2;1;0;Ground;grade_5;Relationship;15;42
Vrouw;function_x;37;NL;100;7,282885553;clob_10;3;0;0;Ground;grade_5;Separated;14;53
Vrouw;function_x;47;NL;90;7,150516607;clob_10;2;0;0;Ground;grade_5;Separated;17;62
Vrouw;function_x;26;NL;100;6,148114588;clob_6;5;0;1;Ground;grade_2;Single;3;33
Vrouw;function_x;55;NL;100;6,048235981;clob_6;5;0;1;Ground;grade_2;Relationship;3;31
Vrouw;function_x;20;NL;100;6,441567982;clob_6;5;0;1;Ground;grade_2;Relationship;4;33
Vrouw;function_x;41;NL;100;6,149679511;clob_6;7;0;1;Ground;grade_2;Single;0;35
Vrouw;function_x;31;NL;100;6,52422943;clob_6;7;0;1;Ground;grade_2;Single;11;41
Vrouw;function_x;17;NL;55;6,387196313;clob_6;5;0;1;Ground;grade_2;Relationship;30;53
Vrouw;function_x;15;NL;50;6,34388848;clob_6;5;0;1;Ground;grade_2;Relationship;9;51
Vrouw;function_x;19;NL;100;6,292353146;clob_6;5;0;1;Ground;grade_2;Single;21;46
Vrouw;function_x;7;NL;90;6,502014841;clob_6;4;0;1;Ground;grade_2;Single;27;49
Vrouw;function_x;27;NL;50;6,459645215;clob_6;4;0;1;Ground;grade_2;Relationship;9;61
Vrouw;function_x;13;NL;90;6,559949696;clob_6;5;0;1;Ground;grade_2;Single;36;64
Vrouw;function_x;36;NL;100;6,361776;clob_6;6;0;1;Ground;grade_2;Separated;45;62
Vrouw;function_x;14;NL;80;6,41356026;clob_6;5;0;1;Ground;grade_2;Relationship;38;56
Vrouw;function_x;20;NL;90;6,86218353;clob_6;5;0;1;Ground;grade_2;Relationship;37;58
Vrouw;function_x;26;NL;70;6,512213858;clob_6;5;0;1;Ground;grade_2;Relationship;33;59
Vrouw;function_x;14;NL;90;6,501386459;clob_6;5;0;1;Ground;grade_2;Relationship;33;59
Vrouw;function_x;6;NL;80;6,622570356;clob_6;5;0;1;Ground;grade_2;Relationship;43;60
Vrouw;function_x;42;NL;100;6,01655255;clob_6;5;0;1;Ground;grade_2;Single;3;24
Vrouw;function_x;64;NL;70;6,36037361;clob_8;5;0;1;Ground;grade_2;Relationship;12;33
Vrouw;function_x;45;NL;60;6,502773531;clob_8;4;0;1;Ground;grade_2;Relationship;17;38
Vrouw;function_x;53;NL;70;6,272367768;clob_8;5;0;1;Ground;grade_2;Relationship;3;37
Vrouw;function_x;49;NL;60;6,56719126;clob_8;4;0;1;Ground;grade_2;Relationship;33;54
Vrouw;function_x;29;NL;100;6,566018508;clob_8;5;0;1;Ground;grade_2;Relationship;34;53
Vrouw;function_x;60;NL;50;6,502773531;clob_8;3;0;1;Ground;grade_2;Relationship;9;46
Vrouw;function_x;29;NL;60;6,502773531;clob_8;5;0;1;Ground;grade_2;Relationship;34;55
Vrouw;function_x;18;NL;75;6,502773531;clob_8;5;0;1;Ground;grade_2;Single;30;56
Vrouw;function_x;13;NL;80;6,501386459;clob_8;4;0;1;Ground;grade_2;Relationship;26;56
Vrouw;function_x;23;NL;80;6,566018508;clob_8;2;0;1;Ground;grade_2;Relationship;16;58
Vrouw;function_x;32;NL;50;5,851333027;clob_8;4;0;1;Ground;grade_2;Single;0;24
Vrouw;function_x;22;NL;80;6,566018508;clob_9;3;0;1;Ground;grade_2;Relationship;20;47
Vrouw;function_x;13;NL;90;6,501386459;clob_9;5;0;1;Ground;grade_2;Relationship;23;50
Vrouw;function_x;11;Not NL;80;6,566018508;clob_9;2;0;1;Ground;grade_2;Relationship;33;54
Vrouw;function_x;49;NL;60;6,501386459;clob_9;5;0;1;Ground;grade_2;Relationship;45;63
Vrouw;function_x;27;NL;100;6,34388848;clob_9;5;0;1;Ground;grade_2;Relationship;21;63
Vrouw;function_x;5;NL;100;6,566018508;clob_9;3;0;1;Ground;grade_2;Separated;38;58
Vrouw;function_x;25;NL;60;6,386924401;clob_9;5;0;1;Ground;grade_2;Relationship;35;55
Vrouw;function_x;12;NL;100;6,611192306;clob_9;4;0;1;Ground;grade_2;Relationship;46;63
Vrouw;function_x;26;NL;100;6,566018508;clob_9;5;0;1;Ground;grade_2;Relationship;24;56
Vrouw;function_x;24;Not NL;90;6,24695977;clob_9;5;0;1;Ground;grade_2;Single;35;59
Vrouw;function_x;8;NL;90;6,504167334;clob_9;3;0;1;Ground;grade_2;Relationship;35;58
Vrouw;function_x;12;NL;50;6,277086499;clob_9;5;0;1;Ground;grade_2;Separated;33;59
Vrouw;function_x;70;NL;100;6,201494693;clob_3;5;0;1;Ground;grade_2;Single;0;27
Vrouw;function_x;49;NL;100;6,361834258;clob_3;4;0;1;Ground;grade_2;Relationship;1;30
Vrouw;function_x;66;NL;80;6,36037361;clob_3;4;0;1;Ground;grade_2;Relationship;3;33
Vrouw;function_x;55;NL;80;6,480720382;clob_3;4;0;1;Ground;grade_2;Relationship;18;43
Vrouw;function_x;44;NL;100;6,334678062;clob_3;4;0;1;Ground;grade_2;Single;5;40
Vrouw;function_x;29;NL;80;6,502773531;clob_3;5;0;1;Ground;grade_2;Relationship;16;43
Vrouw;function_x;30;NL;80;6,237712197;clob_3;6;0;1;Ground;grade_2;Relationship;18;49
